,Channel_Id,Description,Category
746,UCowvC34OgaJC34xtjhdcSTg,"Dad's Den - Hosted by Ken Lee. I love doing reviews and reacting to movies, music, food, tech and more. My goal of this channel is to make you smile for a few brief minutes of your day. I want to show the world that a nice guy can actually succeed on YouTube and in the social media world. This world has too much negativity in it, so let's make something positive here together.   This channel is yours as much as it is mine. I react to your suggestions and then we discuss it. So if you like the idea of guiding where this channel will go, please subscribe.   Also, I'm a proud father of two special needs boys, Jonah and Connor who have their own channel - JCTV Our Family Adventure. Please support them!!!  Join me on Social Media for more tips, tech talks Twitter/Instagram - @therealdadsden _______________________________  Digital Partner - Divo Divo is one of the leading digital media companies in South India working with brands and content creators across genres.  ______________________________  ",Reactions
747,UCKo262Z5DmwxQqoRWuyYbzQ,"The Param - Hello Everyone,  I'm Param. I'm US IT Recruiter by Profession and Youtube SEO Expert & Blogger by passion. I'm starting this channel to entertain you all.  Follow me on Instagram. https://www.instagram.com/paramreaction ID: Paramreaction ",Reactions
748,UCZlzvvje6JQNBe70EQpamIw,"BollyBritsReact - Hey! 👋🏼☺️ Let’s react and enjoy a variety of songs and trailers - sit back, relax and react! ☕️. Khushbu has grown up loving Bollywood songs and movies, but we take it a step further and go outside Bollywood too (she is also a Bollywood dancer!). 💕  If vlogs are what you want to see then KHUSHBU has a separate channel where she vlogs every aspect of her life!  https://www.youtube.com/channel/UCj-v5oIcvtoasi1hLinHEew ",Reactions
749,UCIY91OB0zCGOvS3JdnCSL2w,"BigAReact - #1 INDIA REACTION CHANNEL 🧡🤍💚  Welcome to the Big A Family 🙏  The purpose of this channel is to create smiles and excitement 😊  We hope you will enjoy watching our videos about India, as much as we did making them 💪  Subscribe today and join the family 🌷  Also find us here 👇 https://Instagram.com/BigAReact  https://Twitter.com/BigAReact  Kind Regards Andreas (Big A), Camilla, Nadia and Alma ",Reactions
750,UCCsp6Oa2FotwvH-qj5sA7xw,"Tamil Reactors - We react to latest Trending Trailers, Teasers and Shit posts.",Reactions
751,UC8_aMwsn53tncdH-5iLu8-w,Empty Hand - Hi...Welcome to Empty Hand YouTube Channel...,Reactions
752,UCbq544I2cTyvcrZwmnSIj9Q,"Plip Plip - Tamil movie reviews, political trolls, adult comedy is what we do. In simple, a channel run by the adults, for the adults.",Reactions
753,UCPx4S2RcDCJmP_ht9CgFiVQ,"Simply Waste - I make infotainment videos.             First video : 27.05.2019 100 subscribers : 18.06.2019 (5videos) 500 subscribers : 26.01.2020 (15 videos) 1000 subscribers : 07.02.2020  (16 videos) 4k watch hrs,100k views for one video,4k subs : 06.12.2020(60 videos) Monitize enabled : 07.12.2020(60 videos) 50,000 subscribers : 23.03.2021(81 videos) 1,00,000 subscribers : 11.05.2021(84 videos) 2,00,000 subscribers : 15.09.2021(82 videos)     INSTAGRAM : Kabil_an MAIL : simplywasteyt@gmail.com FACEBOOK : Kabil An(Ippa use panrathu illa)",Reactions
754,UCKHEN_cYsYbGzgUr5TMD_Jg,ODY Reaction - I love to React.,Reactions
755,UCmNXUNu0kUDTlnu9ebtjSIw,"WHY Reaction -         🌟Welcome🌟  🤭WHY Reaction Channel🤭  Vanakkam Frnds Nanga Married Couple Sasi & Vidya   All Languages Movies Scenes🏇, Trailer 💲, Songs🎶, Funny Videos, 🤭 Cartoons👌  We are Going to React All Videos  All Friends Support Us  😊😊🙏   ",Reactions
756,UCQkLGM2WgwIcTaQc82IS_nQ,"Filmy React - Teaser reviews, trailer reviews, movie reviews, game reviews, vlogs, and much more! To submit a request for a reaction/review, please send the links to my personal email down below under business inquiries.",Reactions
757,UCmMQ_DehwzeW5QrTl_8-nvw,"Ana The Latin Girl - Welcome to my channel ✨🙌🏽 I'm a fan of india's songs and movies❤️🇮🇳 Hope you enjoy my videos as much as I enjoy recording them! and don't forget to support me by subscribing, liking and sharing 🥰👍",Reactions
758,UCDolOm9eB1Qmddq0ctZpbKA,"Fam & Reaction - Fam & Reaction! Have fun with us, - enjoy new and old trailers with us.-  songs, comedy and much much more! -  We are the fam! -",Reactions
759,UCD6uaMr6i6EYa5pVT9-HfXA,"Mac and Myna - We sit together, We eat together, We play together. This is my home and this is where my heart is...!!!  Mac and Myna❤️  ",Reactions
760,UCWO3pdNS3hG0t3tRS-Bi6nw,"Telugu Movie Reaction Videos - Welcome to our channel, Create HONEST reactions and trailers, songs, movies, shows and videos  Iam also create our own content too.  What makes us different to other Reaction channels is that we understand and speak Telugu   I hope u liked my video so do not forget to like, share and subscribe to my channel…and if you have any questions or want to express your feeling regarding the video please do let me know in the comment section below.  We would love it if you join us on our journey and Subscribe to our channel. Thank you. ",Reactions
761,UCasqy7KT_3omXlWynKCEMZw,SSM - ,Reactions
762,UCA99nItLBFj_cOVeOuiT_aQ,Parbrahm Singh - A Channel where we try to give you the fastest and the best Reaction possible! SUBSCRIBE for amazing Reactions!  For business enquiries- singhparbrahm@gmail.com   SUPPORT OUR WORK ON PATREON https://www.patreon.com/parbrahmsingh  Follow me on Instagram Parbrahm Singh - @parbrahm,Reactions
763,UCKo262Z5DmwxQqoRWuyYbzQ,"The Param - Hello Everyone,  I'm Param. I'm US IT Recruiter by Profession and Youtube SEO Expert & Blogger by passion. I'm starting this channel to entertain you all.  Follow me on Instagram. https://www.instagram.com/paramreaction ID: Paramreaction ",Reactions
764,UC6TTaG3bmtBEfHaHotQyvMQ,RoastMortem - This is the second channel of Likith & Saketh called RoastMortem. We know.. Great name right? ,Reactions
765,UC_BC1TkGcrxKoTzKa-XDFfQ,Karthifer - connectkarthifer@gmail.com,Reactions
766,UCIIb2z9pgvgdzHC4aZ3C06Q,"Fundamentally Filmy - HI People.. This ia Ashwin and Anjana...  Very happy to share you the news that we have created a new secondary reaction channel (as a backup to deal with copyright claims) where we will be uploading videos from different languages..  Please Like, Share, Subscribe and support all the channels :)  Love A&A ",Reactions
767,UCZqrTkX_-VJ__AMXXqelpAQ,SANGEETA TUTORIAL ANANTAPUR - https://www.youtube.com/channel/UCXS3ZYtI5PGfKvcXZDpb5xQ PLEASE SUBSCRIBE TO MY NEW SECOND YOUTUBE CHANNEL AND I AM DOING REACTION VIDEOS IN TELUGU LANGUAGE,Reactions
768,UCgL3owePCSqIhTZeTresPpg,"Mind Sketch - Hey :) Welcome to our Channel, We are a team of young and energetic people & we brings you the stuff you want to talk more about from reaction videos to awareness to people from which they are unaware or hardly aware.  we also give opportunity to common people you can also share your talent video with us we will upload on our Channel.  You can also suggest us to react on your favorite videos, trailers and music so don't forget to watch and subscribe our channel.  If you have any questions or want to  share any thing email us at mindsketch19@gmail.com  Promotions are welcomed contact us. ",Reactions
769,UCqhzo4Gxvj5T8GkZAtOzIRg,"The KillBill Pandey Show - Entertainment, Social Talks, Reaction & Reviews",Reactions
770,UCrUwiLr-EqIv7W4tAXS8Qkw,"Magisco Reactions - We make reaction videos on news , reviews , Bollywood, Tollywood movies//Music albums//Trailers//Vines,vlogs,blogs,roast,series//We react just for entertainment purpose for our followers!",Reactions
771,UCC_5rcKYN-D47MDkpinscjw,"Magic Flicks - Hey Guys,  Namaste, Sat Sri Akaal aap sab nu.  Welcome to our channel, you are here with Stevie K and Sureet, we post 2 videos daily where we create HONEST reactions and reviews for trailers, songs, movies, shows and videos from other Youtubers.    We also create our own content too.  What makes us different to other channels is that we understand and speak English, Punjabi and Hindi and are always HONEST.  You get the best of both worlds with us, we are Indian yet Live in the UK.  (So it's an Indian and Foreign Reaction and Review, 2 in 1).  We have been married for 22 years and sometimes our four children aged 19, 18, 16 and 9 join us to.  We do this as a hobby because as a family we have grown up watching and loving Bollywood/Indian Cinema/Movies and also  love Filmmaking or Fashion, and we get to express that here, while enjoying this as a family.  We would love it if you join us on our journey and Subscribe to our channel.  Aap sab ka Bahut Bahut Dhanyavad  Thank you. ",Reactions
772,UCA99nItLBFj_cOVeOuiT_aQ,Parbrahm Singh - A Channel where we try to give you the fastest and the best Reaction possible! SUBSCRIBE for amazing Reactions!  For business enquiries- singhparbrahm@gmail.com   SUPPORT OUR WORK ON PATREON https://www.patreon.com/parbrahmsingh  Follow me on Instagram Parbrahm Singh - @parbrahm,Reactions
773,UCMLP5czpOa2_iFADFNRYnhA,Neha M. - Hey everyone!! Welcome to our channel  I make reaction videos  Watch and enjoy!!!   Thank you!,Reactions
774,UC6u3bQxQbWMMyoonGV-3aVg,"Nakhrewali Mona - Hello All,  I am Monali Naik and welcome to my official YouTube channel Nakhrewali Mona.  Nakhrewali Mona is all about the relatable , funny videos , Zumba videos , Dance videos and reaction videos.   I hope u liked my video so do not forget to like, share and subscribe to my channel…and if you have any questions or want to express your feeling regarding the video please do let me know in the comment section below.  Thank you so much for watching me.  Follow me on Instagram id:-nakhrewalimona  Email me at -: Nakhrewalimona@gmail.com  U can also send me letters - 21/4 Rajwada , Indrayaninagar , Bhosari , Pune  - 411026 Maharashtra",Reactions
