,Channel_Id,Clean_text,Category
776,UCA5RKEfrkwYHOqaRpkMTijg,shwvlog shw vlog reaction vines dance songs promotions contact matherui com ping insta shw vlog,Reactions
777,UCvAR-HVbkwSn4BaCbkum6Hg,4am reactions everything entertainment movie reactions travel vlogs,Reactions
778,UC6LYeJe4k5AelMURXdYbFfg,atif iqbal guys name atif iqbal live usa born raised new delhi india exploring different ideas culture reaction honest opinion family upcoming amazing,Reactions
779,UC_yVJyx7hIbUmunNAZobd4Q,s2 life whatsup guys hope guys good aki s2 akshata shwetank laugh make guys laugh us want spread smiles many people us enjoy finest content internet,Reactions
780,UC8J8Mjzm_F-fLnc9lMzLiSg,meme studios entertaining subscribers viewers memes fun enjoyment hurting others see tik tok troll hard friends viewers owner creator direction insta premn2000 friends friends enjoy life via meme studios memestudiosads com contact us social media links given bellow,Memes
781,UCG0m9a2z1ziRm2YlaFuyU7A,today trending today trending number 1 troll india officially created memes,Memes
782,UCW_GXDeXR-WsiJHaynotk2g,dvi dei vekkama illa dei vekkama illa full time entertainment dvi official fb page dvi official digital partner divo,Memes
783,UCiwtJmm83f8gmMoF6ijDRdg,takku tikku memes contact us takkutikkunetwork com contact us 9952488623 motto entertain viewers hurt anyone hurted responsible purpose viewers also offend anyone keep subscribing reached 500 subscribers 16 05 2021 reached 1k subscribers 22 05 2021 reached 50k subscribers 09 11 2021 reached 80k subscribers 19 03 2022 disputes uploaded contact id takku tikku network takkutikkunetwork com,Memes
784,UCG3jsDl6wTETAvmkCSbBhmw,viral memes official viral memes troll officially created memes,Memes
785,UCgpwrl8DA4zhaVPuDRPtjpw,thug tamizh,Memes
786,UCdjjgidpsCdsQoQsQSQ5yEA,nadodi mannan leader let unite towards spiritual politics mixed nationalism divinity get access perks donation bharatpe09892865123 yesbankltd gpay phone pay amazon paytm official page official twiteer page dmktroll wesupportmaridhas maridhas news18 savejournalismfromdmk maridhas maridhasanswer kishorekswamy dmk savejournalism rajinikanth rajini admk cham gm videomemes minimemes tamilpolitoon dmk cabbill cab2019intamil,Memes
787,UCGj6lZmKddgqoYygpTS4WHA,tp memes,Memes
788,UCdjjgidpsCdsQoQsQSQ5yEA,nadodi mannan leader let unite towards spiritual politics mixed nationalism divinity get access perks donation bharatpe09892865123 yesbankltd gpay phone pay amazon paytm official page official twiteer page dmktroll wesupportmaridhas maridhas news18 savejournalismfromdmk maridhas maridhasanswer kishorekswamy dmk savejournalism rajinikanth rajini admk cham gm videomemes minimemes tamilpolitoon dmk cabbill cab2019intamil,Memes
789,UC8J8Mjzm_F-fLnc9lMzLiSg,meme studios entertaining subscribers viewers memes fun enjoyment hurting others see tik tok troll hard friends viewers owner creator direction insta premn2000 friends friends enjoy life via meme studios memestudiosads com contact us social media links given bellow,Memes
790,UCiwtJmm83f8gmMoF6ijDRdg,takku tikku memes contact us takkutikkunetwork com contact us 9952488623 motto entertain viewers hurt anyone hurted responsible purpose viewers also offend anyone keep subscribing reached 500 subscribers 16 05 2021 reached 1k subscribers 22 05 2021 reached 50k subscribers 09 11 2021 reached 80k subscribers 19 03 2022 disputes uploaded contact id takku tikku network takkutikkunetwork com,Memes
791,UCW_GXDeXR-WsiJHaynotk2g,dvi dei vekkama illa dei vekkama illa full time entertainment dvi official fb page dvi official digital partner divo,Memes
792,UCsR0kjRme4tIEVvrb6JOSRw,troll,Memes
793,UCfwNrAm148_UzLHkAvaGJlA,vaanga kalaikalam troll,Memes
794,UCrcsCQaK97leOZqY9qzykrA,memes creators memes creators official guys,Memes
795,UCw72g2VQje20BynmENJ0hOg,tubelight mind friends tubelight mind tom vijay opened single reason entertainment purposes opinion fun element tm family enjoy every seconds contents funny mystery fail thug life intresting story roast last think connect questions tubelightmind65 com tomvijay tubelight,Memes
796,UCEBYEmwj4jD3Eny6A9NS2Tg,ttt trend troll take serious fun fun fun full fun,Memes
797,UCFBIiaDZKRR2nVfsm-POfdg,aramental friends continue us,Memes
798,UC9XAGtb2bl9GhTxdDJ7-2GA,ariyavagai avatar important entertainment first 3 june 2021 100 subscribers reached 16 june 2021 1000 subscribers reached 21 june 2021,Memes
799,UCHc0vzPMo_S4TLM211vOfXw,iam new troller iam new troller daily laugh stay health movie trolls actress trolls funny trolls available comedy voice enjoy lot keep smiling day,Memes
800,UCs1aQ-5NYCDi6HMH6UmnamQ,trollers ka adda latest trollers kaa adda daily laugh stay healthy content movie trolls advertiments trolls tiktok trolls actress trolls actors trolls funny trolls available enjoy daily,Memes
801,UCMi9CSLXYFykFUfBIoDNewg,gully bullodu 2 im working hard make smile ur face upload funny clips without vulgarity wanted create healthy trolls really likes gullybullodu note intention hurt anyone degrade others feelings intention generate fun apologise hurts inquires contact gullyfun6 com reading,Memes
802,UC3YyEYMssj3tvl0t9IGetvA,funny trolls fun entertainment hurt criticise anyone funny trolls funny trolls comedy trolls comedy trolls trolls latest trolls trending topics troll,Memes
803,UC2wpBpPU6GCkAtTmMb4NrlA,mama trolls everyone trolling trolling clean u certificate trolls enjoying watching,Memes
804,UCMyAwAgtceaoDL4-HxR4d8Q,memes batch old disable keep defenetly entertaining pure entertainment purpose trending trolls funny memes roasting 107 act 1976 allownes made fair use purposes criticism commenting news reporting teaching scholarship research fair use use permitted statute might otherwise infringing non profit educational personal use tips balance favour fair use,Memes
805,UCbvHNk_z2bNbFbTKejIli6g,h u g c,Memes
806,UCmjOc4m4mWrS6JdrAkI_Slg,today troll guys today troll created comedy trolls latest movie comedy spoofs latest fun created trolls memes especially movie meme reviews expert comedy troll trolls latest news troll trolls meme reviews entertainment purpose offense anyone understand followers,Memes
807,UCnVjQza1p0ESSQ9GUyhkymw,care trolling,Memes
808,UCwRAWePVOchYbMWkrMYC69w,karivepaku trolls fun,Memes
809,UCn3iKIIWS27Or2NSSv4nlaA,wasi k memes youtuber define real meaning laugh go way hate anyone talk entertain people usually focus joking people individual go spreading hate laughs queries wasikmemes2 com press icon much,Memes
810,UCnulszRVrJ9GbFs0QjsQ4gA,golden memes never give,Memes
811,UCShxXpG7m5LKvMqo_UoOrlQ,meme minati 2m hey friends hope new made entertainment purpose offence anyone enjoy memes spread mememinati445 com shubheditz98 com keep keep loving,Memes
812,UCWjXdAvR2Mv4hwlECOUKevQ,beats meme hlo gyus name rahul mr beat nick name make pepole smily little try make happy making memes plz dont tell make new one,Memes
813,UCIHqYFVBeGdyXegEXhFZCmw,mimema make memes edits cackler711 com,Memes
814,UCK1CF_3qlCeALjOjuzTsYLg,memapur guys memapur make memes latest trending topics accha lage kardena,Memes
815,UCz3--xZ1Hzv--mdpv0No7Fw,trend fire guys ankitkuahwaha60 com,Memes
816,UCQwWjtXaegw_Vc8gvkNKgmA,thug memes hey everyone thug memes entertainment purpose offence anyone enjoy memes spread faizk29786 com,Memes
817,UCbcDcxp34p7DN2yVt8kY1PQ,meme hub make memes compilation latest trending viral topics mostly related india make memes religion kind political memes sometimes memes offend feelings base intention make smile milestone 50 subs 11 october 2020 100 subs 20 november 2020 1000 subs 30 april 2021 10000 subs 18may 2021 50000 subs 22aug 2021 100000 subs 14oct 2021 500000subs karva contact zubair112314 com,Memes
818,UCC_731jBTX0nah0YBUke7ww,thug life friends indian thug life aapka hai username ramjan khatri 786 ramjankhatriofficial com,Memes
